form	lemma	POS	morph
		
		
ཇུ་	ཇུ་	NO_POS
དང་	དང་	NO_POS
དྲུག་	དྲུག་	NUM
དང་	དང་	NO_POS
བདུན་	བདུན་	NUM
གསུམ་	གསུམ་	NUM
ལ་	ལ་	ADP
ས་	གིས་	PART
། །		PUNCT
རིལ་བུ་	རིལ་བུ་	OTHER
ཕྱེ་མ་	ཕྱེ་མ་	OTHER
ལེགས་སྦྱར་	ལེགས་སྦྱར་	OTHER
བ་	བ་	ADP
། །		PUNCT
		
		
		
མཁྱེན་བརྩེ་	མཁྱེན་བརྩེ་	PROPN
འི་	གི་	PART
འོད་སྣང་	འོད་སྣང་	OTHER
ལ་	ལ་	ADP
ས་	གིས་	PART
།		PUNCT
ཞང་	ཞང་	PROPN
མཁས་པ་	མཁས་པ་	VERB
ཉི་	ཉི་	NUM
འབུམ་	འབུམ་	NUM
གྱི་	གི་	PART
གསུང་ཆོས་	གསུང་ཆོས་	OTHER
སྐོར་	སྐོར་	NOUN
།		PUNCT
གཏོ་	གཏོ་	VERB
གཏང་	གཏང་	NO_POS
བྱུག་པ་	བྱུག་པ་	NOUN
མཐའ་	མཐའ་	NOUN
ཡི་	གིས་	PART
བྱ་	བྱ་	VERB
། །		PUNCT
ཞེསསོ་		NON_WORD
། །		PUNCT
རྨི་ལམ་	རྨི་ལམ་	NOUN
གྱི་	གི་	PART
ཞེན་པ་	ཞེན་པ་	VERB
བཅད་པ་	བཅད་པ་	VERB
བསམ་གཏན་	བསམ་གཏན་	NOUN
གྱི་	གི་	PART
ཐུན་	ཐུན་	NOUN
ལ་	ལ་	PART
བསླབ་པ་	བསླབ་པ་	VERB
ནི་	ནི་	NO_POS
།		PUNCT
དང་པོ་	དང་པོ་	ADJ
རྨི་ལམ་	རྨི་ལམ་	NOUN
བརྟགས་པ་	བརྟགས་པ་	VERB
འི་	གི་	PART
གནད་	གནད་	NOUN
དང་	དང་	NO_POS
།		PUNCT
གཉིས་པ་	གཉིས་པ་	NUM
རྨི་ལམ་	རྨི་ལམ་	NOUN
གྱི་	གི་	PART
མན་ངག་	མན་ངག་	NOUN
སྒོམ་པ་	སྒོམ་པ་	VERB
འོ་	གོ་	PART
། །		PUNCT
དེ་ཡང་	དེ་ཡང་	ADV
ཐལ་འགྱུར་	ཐལ་འགྱུར་	OTHER
ལ་	ལ་	ADP
ས་	གིས་	PART
།		PUNCT
རྨི་ལམ་	རྨི་ལམ་	NOUN
གནད་	གནད་	NOUN
ཀྱི་	གི་	PART
ལམ་	གམ་	PART
ཁྱེ་	ཁྱེ་	VERB
ནི་	ནི་	NO_POS
། །		PUNCT
སྔོན་	སྔོན་	ADV
དུ་	ལ་	PART
བྱ་	བྱ་	VERB
དང་	དང་	NO_POS
གནད་	གནད་	NOUN
ལ་	ལ་	PART
དབབ་	དབབ་	NO_POS
། །		PUNCT
སྔོན་	སྔོན་	ADV
དུ་	ལ་	PART
ལུས་ངག་	ལུས་ངག་	NOUN
སེམས་	སེམས་	NOUN
སྦྱངས་	སྦྱངས་	VERB
ཏེ་	སྟེ་	PART
། །		PUNCT
འབྱོངས་པ་	འབྱོངས་པ་	VERB
འི་	གི་	PART
རྟགསལ་		NON_WORD
བརྟེན་	བརྟེན་	VERB
ན་	ནས་	PART
ནི་	ནི་	NO_POS
། །		PUNCT
རྟགས་	རྟགས་	NOUN
དང་	དང་	NO_POS
ཟིལ་	ཟིལ་	NOUN
གྱིས་	གིས་	PART
མནན་པ་	མནན་པ་	VERB
དང་	དང་	NO_POS
། །		PUNCT
བག་	བག་	NOUN
ཆགསགསུམ་པོ་	ཆགསགསུམ་པོ་	NON_WORD
ངོས་བཟུང་	ངོས་བཟུང་	NOUN
བྱ་	བྱ་	VERB
། །		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
གནད་	གནད་	NOUN
ལ་	ལ་	PART
འབེབས་	འབེབས་	VERB
དུས་	དུས་	NOUN
སུ་	ལ་	PART
། །		PUNCT
སྦྱང་	སྦྱང་	VERB
དང་	དང་	NO_POS
རྒྱུ་	རྒྱུ་	NOUN
ར་	ལ་	PART
དང་	དང་	NO_POS
བཅད་པ་	བཅད་པ་	VERB
དང་	དང་	NO_POS
། །		PUNCT
དཀྲུག་		NON_WORD
དང་	དང་	NO_POS
བཅུད་	བཅུད་	NOUN
དང་	དང་	NO_POS
གནད་	གནད་	NOUN
ལ་	ལ་	PART
བོ་	བོ་	VERB
། །		PUNCT
དཀྱིལ་	དཀྱིལ་	NOUN
ཟློག་	ཟློག་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
ཀྱི་	གི་	PART
གནད་	གནད་	NOUN
བྱས་པ་	བྱས་པ་	VERB
ས་	གིས་	PART
། །		PUNCT
ལ་	ལ་	ADP
ས་	གིས་	PART
ཀྱི་	གི་	PART
རྨི་ལམ་	རྨི་ལམ་	NOUN
མཐའ་	མཐའ་	NOUN
ཟད་	ཟད་	VERB
དེ་	སྟེ་	PART
། །		PUNCT
བག་ཆགས་	བག་ཆགས་	NOUN
ཞབྲུལ་པ་	ཞབྲུལ་པ་	NON_WORD
དྲུང་	དྲུང་	NOUN
ན་	ནས་	PART
ཐོན་	ཐོན་	VERB
། །		PUNCT
འདི་དུས་	འདི་དུས་	NO_POS
རང་	རང་	PRON
གིས་	གིས་	PART
བརྩོན་འགྲུས་	བརྩོན་འགྲུས་	NOUN
ཀྱིས་	གིས་	PART
། །		PUNCT
རབ་	རབ་	ADV
ལ་	ལ་	PART
འཆད་	འཆད་	VERB
དང་	དང་	NO_POS
འབྲིང་	འབྲིང་	NOUN
ལ་	ལ་	PART
ཤེ་	ཤེ་	VERB
། །		PUNCT
ཐ་མལ་	ཐ་མལ་	ADJ
སྒྱུར་བ་	སྒྱུར་བ་	VERB
ངེས་པ་	ངེས་པ་	VERB
སྟེ་	སྟེ་	PART
། །		PUNCT
འདི་དག་	འདི་དག་	NO_POS
རྨི་ལམ་	རྨི་ལམ་	NOUN
ཐོག་མ་	ཐོག་མ་	NOUN
འང་	ཀྱང་	PART
། །		PUNCT
རབ་	རབ་	ADV
ལ་	ལ་	PART
བརྗེད་པ་	བརྗེད་པ་	VERB
ཐ་མ་	ཐ་མ་	ADJ
འགག་	འགག་	VERB
།		PUNCT
འབྲིང་	འབྲིང་	NOUN
ལ་	ལ་	PART
ཤིན་ཏུ་	ཤིན་ཏུ་	NO_POS
གསལ་བ་	གསལ་བ་	VERB
དང་	དང་	NO_POS
། །		PUNCT
ཐ་མ་	ཐ་མ་	ADJ
ཡིན་པ་	ཡིན་པ་	AUX
ར་	ལ་	PART
ཤེས་པ་	ཤེས་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
། །		PUNCT
ཐ་མ་	ཐ་མ་	ADJ
མི་	མི་	PART
གསལ་	གསལ་	VERB
དེ་	སྟེ་	PART
ནསའགྱུར་		NON_WORD
། །		PUNCT
དེ་དག་	དེ་དག་	OTHER
རྣམས་	རྣམས་	DET
ཀྱི་	གི་	PART
ཚད་	ཚད་	NOUN
ལ་	ལ་	PART
ཕེབས་	ཕེབས་	NO_POS
། །		PUNCT
ཞེ་	ཅེས་	PART
སོ་	གོ་	PART
། །		PUNCT
རྟག་པ་	རྟག་པ་	VERB
ནི་	ནི་	NO_POS
ཉི་མ་	ཉི་མ་	NOUN
འགའ་	འགའ་	DET
དལ་བ་		
བྱ་	བྱ་	VERB
ལ་	ལ་	PART
།		PUNCT
ལུས་	ལུས་	NOUN
མཉེ་	མཉེ་	NO_POS
བག་ཙམ་	བག་ཙམ་	OTHER
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
། །		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
ནུབ་	ནུབ་	ADV
འགའ་ཙམ་	འགའ་ཙམ་	NO_POS
རྨི་ལམ་	རྨི་ལམ་	NOUN
བརྟག་	བརྟག་	VERB
སྟེ་	སྟེ་	PART
།		PUNCT
སྔ་	སྔ་	NOUN
ཞེན་པ་	ཞེན་པ་	VERB
འི་	གི་	PART
ཡུལ་	ཡུལ་	NOUN
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
ཤ་	ཤ་	DET
ཆེ་	ཆེ་	VERB
རྨི་	རྨི་	NO_POS
ན་	ལ་	PART
།		PUNCT
སྔ་	སྔ་	NOUN
ཞེན་	ཞེན་	VERB
བག་ཆགས་	བག་ཆགས་	NOUN
ཚན་ཆེ་བ་	ཚན་ཆེ་བ་	NO_POS
ཡིན་པ་	ཡིན་པ་	AUX
ས་	གིས་	PART
།		PUNCT
སྒྱུར་བ་	སྒྱུར་བ་	VERB
འབྲིང་པོ་	འབྲིང་པོ་	ADJ
ཡིན་	ཡིན་	NO_POS
ནོ་	གོ་	PART
།		PUNCT
ད་ལྟ་	ད་ལྟ་	OTHER
འི་	གི་	PART
ཐུན་	ཐུན་	NOUN
རེ་	རེ་	DET
རྨི་བ་	རྨི་བ་	VERB
ནི་	ནི་	NO_POS
།		PUNCT
ཤིན་ཏུ་	ཤིན་ཏུ་	NO_POS
སླ་བ་	སླ་བ་	VERB
ས་	གིས་	PART
འདི་	འདི་	DET
ལ་	ལ་	PART
ཉི་མ་	ཉི་མ་	NOUN
གསུམ་	གསུམ་	NUM
བཞི་	བཞི་	NUM
ཙམ་	ཙམ་	DET
བསྒོམས་པ་	བསྒོམས་པ་	VERB
ས་	གིས་	PART
འབྱོངས་	འབྱོངས་	NO_POS
སོ་	གོ་	PART
། །		PUNCT
སྔ་	སྔ་	NOUN
མ་	མ་	PART
ཕྱིན་པ་	ཕྱིན་པ་	VERB
འི་	གི་	PART
ཡུལ་	ཡུལ་	NOUN
དང་	དང་	NO_POS
།		PUNCT
སྔ་	སྔ་	NOUN
འཕྲད་པ་	འཕྲད་པ་	VERB
འི་	གི་	PART
ཡུལ་	ཡུལ་	NOUN
དང་	དང་	NO_POS
།		PUNCT
སྔ་	སྔ་	NOUN
འཕྲད་	འཕྲད་	VERB
མ་	མ་	PART
མྱོང་བ་	མྱོང་བ་	VERB
འི་	གི་	PART
མི་	མི་	PART
དང་	དང་	NO_POS
འཕྲད་པ་	འཕྲད་པ་	VERB
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
ནི་	ནི་	NO_POS
བཅད་པ་	བཅད་པ་	VERB
ར་	ལ་	PART
དཀ་	དཀའ་	VERB
འོ་	གོ་	PART
། །		PUNCT
གསུམ་	གསུམ་	NUM
ཆལ་ཆལ་	ཆལ་ཆལ་	NO_POS
ཆོལ་	ཆོལ་	NO_POS
དུ་	ལ་	PART
རྨི་	རྨི་	NO_POS
ན་	ལ་	PART
།		PUNCT
བག་ཆགས་	བག་ཆགས་	NOUN
གསུམ་	གསུམ་	NUM
ཆ་	ཆ་	NOUN
ར་	ལ་	PART
འདུས་པ་	འདུས་པ་	VERB
ས་	གིས་	PART
ཤིན་ཏུ་	ཤིན་ཏུ་	NO_POS
		
		
		
རྫོགསཔ་		NON_WORD
ཆེན་པོ་	ཆེན་པོ་	ADJ
ཚིག་དོན་	ཚིག་དོན་	NOUN
བཅུ་གཅིག་པ་	བཅུ་གཅིག་པ་	NO_POS
།		PUNCT
བཅད་པ་	བཅད་པ་	VERB
ར་	ལ་	PART
དཀ་	དཀའ་	VERB
འོ་	གོ་	PART
།		PUNCT
དེ་ལྟ་	དེ་ལྟ་	NO_POS
རྟགས་	རྟགས་	NOUN
ལ་	ལ་	PART
རྨི་ལམ་	རྨི་ལམ་	NOUN
གྱི་	གི་	PART
མན་ངག་	མན་ངག་	NOUN
བསྒོམ་པ་	བསྒོམ་པ་	VERB
ནི་	ནི་	NO_POS
།		PUNCT
རྨི་ལམ་	རྨི་ལམ་	NOUN
སྦྱང་པ་	སྦྱང་པ་	VERB
འི་	གི་	PART
གནད་	གནད་	NOUN
དང་	དང་	NO_POS
།		PUNCT
སྒྱུར་བ་	སྒྱུར་བ་	VERB
འི་	གི་	PART
གནད་	གནད་	NOUN
དང་	དང་	NO_POS
།		PUNCT
བཅད་པ་	བཅད་པ་	VERB
འི་	གི་	PART
གནད་	གནད་	NOUN
བསྒོམ་	བསྒོམ་	VERB
སྟེ་	སྟེ་	PART
།		PUNCT
ཤིན་ཏུ་	ཤིན་ཏུ་	NO_POS
དཀའ་བ་	དཀའ་བ་	VERB
ལ་	ལ་	PART
སྒྱུ་	སྒྱུ་	VERB
།		PUNCT
བཅད་	བཅད་	VERB
སྦྱང་པ་	སྦྱང་པ་	VERB
ལ་	ལ་	PART
གསུམ་	གསུམ་	NUM
ཆ་	ཆ་	NOUN
ར་	ལ་	PART
དགོས་	དགོས་	VERB
།		PUNCT
འབྲིང་	འབྲིང་	NOUN
གཉིས་	གཉིས་	NUM
ཀྱིས་	གིས་	PART
ཆོག་	ཆོག་	VERB
།		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
འོག་མ་	འོག་མ་	ADJ
ལ་	ལ་	PART
གང་རུང་བ་	གང་རུང་བ་	NOUN
ཅིག་	ཅིག་	PART
ལ་	ལ་	PART
སྣ་	སྣ་	NOUN
གཏད་	གཏད་	VERB
ན་	ནས་	PART
བསྒོམས་པ་	བསྒོམས་པ་	VERB
ས་	གིས་	PART
ཆོག་	ཆོག་	VERB
།		PUNCT
སླ་བ་	སླ་བ་	VERB
ལ་	ལ་	PART
གང་ཡང་	གང་ཡང་	NO_POS
རུང་བ་	རུང་བ་	VERB
ལ་	ལ་	PART
ཉི་མ་	ཉི་མ་	NOUN
འགའ་ཙམ་	འགའ་ཙམ་	NO_POS
བསྒོམས་པ་	བསྒོམས་པ་	VERB
ས་	གིས་	PART
ཆོག་	ཆོག་	VERB
གོ་	གོ་	PART
།		PUNCT
དེ་	སྟེ་	PART
ལ་	ལ་	PART
སྦྱང་པ་	སྦྱང་པ་	VERB
ནི་	ནི་	NO_POS
།		PUNCT
སྣང་བ་	སྣང་བ་	VERB
ཅི་	ཅི་	NO_POS
གང་	གང་	NO_POS
རྨིས་པ་	རྨིས་པ་	VERB
འི་	གི་	PART
ཡུལ་	ཡུལ་	NOUN
གཟུགས་བརྙན་	གཟུགས་བརྙན་	NOUN
སུ་	ལ་	PART
སྤྲུལ་	སྤྲུལ་	VERB
ཞིང་	ཅིང་	PART
བསྒོམས་	བསྒོམས་	VERB
།		PUNCT
དེ་	སྟེ་	PART
ལ་སྟོང་	ལ་སྟོང་	NO_POS
ཉིད་	ཉིད་	DET
ཀྱི་	གི་	PART
རྒྱ་	རྒྱ་	VERB
གདབ་	གདབ་	NO_POS
།		PUNCT
དེ་ཉིད་	དེ་ཉིད་	NOUN
འབྱོངས་པ་	འབྱོངས་པ་	VERB
ས་	གིས་	PART
།		PUNCT
སྣང་བ་	སྣང་བ་	VERB
ཙམ་	ཙམ་	DET
སྒྱུ་མ་	སྒྱུ་མ་	NOUN
འི་	གི་	PART
རྨི་ལམ་	རྨི་ལམ་	NOUN
དུ་	ལ་	PART
ཤེ་	ཤེ་	VERB
ཤིང་	ཅིང་	PART
སྒོམ་པ་	སྒོམ་པ་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
འབྱུང་	འབྱུང་	VERB
ངོ་	གོ་	PART
། །		PUNCT
སྒྱུར་བ་	སྒྱུར་བ་	VERB
ནི་	ནི་	NO_POS
མེ་ལོང་	མེ་ལོང་	NOUN
ནང་	ནང་	NOUN
དུ་	ལ་	PART
ཡིད་	ཡིད་	NOUN
ཀྱི་	གི་	PART
ལྷ་སྐུ་	ལྷ་སྐུ་	NOUN
བསྟན་	བསྟན་	VERB
ཅིང་	ཅིང་	PART
བསྒོམ་	བསྒོམ་	VERB
དེ་	སྟེ་	PART
འགྱུར་བ་	འགྱུར་བ་	VERB
ས་	གིས་	PART
སྣང་བ་	སྣང་བ་	VERB
ཙམ་	ཙམ་	DET
ཡི་དམ་	ཡི་དམ་	NOUN
ལྷ་	ལྷ་	NOUN
ར་	ལ་	PART
གསལ་བ་	གསལ་བ་	VERB
འབྱུང་	འབྱུང་	VERB
ངོ་	གོ་	PART
། །		PUNCT
རྒྱས་པ་	རྒྱས་པ་	VERB
ནི་	ནི་	NO_POS
རིག་པ་	རིག་པ་	VERB
འི་	གི་	PART
གནད་	གནད་	NOUN
བསྒོམས་པ་	བསྒོམས་པ་	VERB
ས་	གིས་	PART
རྨི་ལམ་	རྨི་ལམ་	NOUN
འཆད་	འཆད་	VERB
དོ་	གོ་	PART
། །		PUNCT
འབྲིང་པོ་	འབྲིང་པོ་	ADJ
རྨི་ལམ་	རྨི་ལམ་	NOUN
དུ་	ལ་	PART
ཞེས་་	ཞེས་པ་	PART
འབྱུང་	འབྱུང་	VERB
།		PUNCT
ཐ་མ་	ཐ་མ་	ADJ
ཐམས་ཅད་	ཐམས་ཅད་	DET
ཆོ་	ཆོ་	NOUN
ཀྱི་	གི་	PART
བྱ་བ་	བྱ་བ་	VERB
ར་	ལ་	PART
འགྱུར་བ་	འགྱུར་བ་	VERB
ནི་	ནི་	NO_POS
འབྱོངས་པ་	འབྱོངས་པ་	VERB
འི་	གི་	PART
ཚད་	ཚད་	NOUN
དོ་	གོ་	PART
།		PUNCT
རྨི་ལམ་	རྨི་ལམ་	NOUN
མན་ངག་	མན་ངག་	NOUN
འདི་	འདི་	DET
ཤིན་ཏུ་	ཤིན་ཏུ་	NO_POS
གལ་ཆེ་	གལ་ཆེ་	OTHER
།		PUNCT
དེ་ཡང་	དེ་ཡང་	ADV
ཐལ་འགྱུར་	ཐལ་འགྱུར་	OTHER
ལ་	ལ་	ADP
ས་	གིས་	PART
།		PUNCT
སྒྱུ་ལུས་	སྒྱུ་ལུས་	NOUN
རྨི་ལམ་	རྨི་ལམ་	NOUN
དག་	དག་	DET
དུ་	ལ་	PART
སྦྱང་	སྦྱང་	VERB
། །		PUNCT
དེ་ཉིད་	དེ་ཉིད་	NOUN
འབྱོངས་པ་	འབྱོངས་པ་	VERB
འི་	གི་	PART
ལུས་	ལུས་	NOUN
ཉིད་	ཉིད་	DET
ཀྱིས་	གིས་	PART
། །		PUNCT
གྲིབ་མ་	གྲིབ་མ་	NOUN
འི་	གི་	PART
རྣམ་པ་	རྣམ་པ་	NOUN
ལྟ་བུ་	ལྟ་བུ་	NOUN
ར་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
། །		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
བར་མ་དོ་	བར་མ་དོ་	NO_POS
འི་	གི་	PART
ལུས་	ལུས་	NOUN
། །		PUNCT
འདི་དག་	འདི་དག་	NO_POS
རང་	རང་	PRON
དུ་	ལ་	PART
འཛིན་པ་	འཛིན་པ་	VERB
ར་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
། །		PUNCT
ཞེ་	ཅེས་	PART
སོ་	གོ་	PART
། །		PUNCT
གཉིད་	གཉིད་	NOUN
ལ་	ལ་	PART
བརྟེན་པ་	བརྟེན་པ་	VERB
འི་	གི་	PART
རྨི་ལམ་	རྨི་ལམ་	NOUN
སྦྱང་པ་	སྦྱང་པ་	VERB
བརྟེན་	བརྟེན་	VERB
ན་	ནས་	PART
།		PUNCT
ད་ནི་	ད་ནི་	NO_POS
གཉིད་	གཉིད་	NOUN
ལ་	ལ་	PART
བརྟེན་པ་	བརྟེན་པ་	VERB
འི་	གི་	PART
འོད་གསལ་	འོད་གསལ་	NOUN
སྦྱང་པ་	སྦྱང་པ་	VERB
ཡང་	ཀྱང་	PART
།		PUNCT
རྒྱུད་	རྒྱུད་	NOUN
དེ་ཉིད་	དེ་ཉིད་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
།		PUNCT
གཉིད་	གཉིད་	NOUN
ཀྱི་	གི་	PART
བསམ་གཏན་	བསམ་གཏན་	NOUN
ལ་	ལ་	PART
སྦྱངས་	སྦྱངས་	VERB
ན་	ནས་	PART
། །		PUNCT
འབྱོངས་པ་	འབྱོངས་པ་	VERB
ཉིན་མཚན་	ཉིན་མཚན་	ADV
མེད་པ་	མེད་པ་	VERB
ར་	ལ་	PART
། །		PUNCT
ཕྱི་རོལ་	ཕྱི་རོལ་	NOUN
སྣང་བ་	སྣང་བ་	VERB
གསལ་བ་	གསལ་བ་	VERB
དང་	དང་	NO_POS
། །		PUNCT
འདི་	འདི་	DET
ས་	གིས་	PART
ནི་	ནི་	NO_POS
འོད་གསལ་	འོད་གསལ་	NOUN
ཆེན་པོ་	ཆེན་པོ་	ADJ
འགྲུབ་	འགྲུབ་	VERB
། །		PUNCT
ཞེ་	ཅེས་	PART
སོ་	གོ་	PART
།		PUNCT
འདི་	འདི་	DET
འི་	གི་	PART
གདམས་ངག་	གདམས་ངག་	NOUN
ལ་	ལ་	PART
།		PUNCT
སྲོད་	སྲོད་	ADV
ལ་	ལ་	PART
དབང་པོ་	དབང་པོ་	NOUN
གནས་	གནས་	NOUN
སུ་	ལ་	PART
བསྡུ་	བསྡུ་	VERB
། །		PUNCT
ནམ་ཕྱེད་	ནམ་ཕྱེད་	NOUN
ཤེས་བྱ་	ཤེས་བྱ་	VERB
བུམ་པ་	བུམ་པ་	NOUN
ར་	ལ་	PART
གཞུག་	གཞུག་	VERB
།		PUNCT
ཐོ་རེངས་	ཐོ་རེངས་	OTHER
ཡེ་ཤེས་	ཡེ་ཤེས་	NOUN
གསལ་	གསལ་	VERB
		
		
		
མཁྱེན་བརྩེ་	མཁྱེན་བརྩེ་	PROPN
འི་	གི་	PART
འོད་སྣང་	འོད་སྣང་	OTHER
ལ་	ལ་	ADP
ས་	གིས་	PART
།		PUNCT
ཞང་	ཞང་	PROPN
མཁས་པ་	མཁས་པ་	VERB
ཉི་	ཉི་	NUM
འབུམ་	འབུམ་	NUM
གྱི་	གི་	PART
གསུང་ཆོས་	གསུང་ཆོས་	OTHER
སྐོར་	སྐོར་	NOUN
།		PUNCT
བ་	བ་	NOUN
བྱེད་	བྱེད་	VERB
། །		PUNCT
ཉིན་པ་	ཉིན་པ་	NOUN
ར་	ལ་	PART
སྣང་བ་	སྣང་བ་	VERB
རྒྱ་	རྒྱ་	NOUN
ཡི་	གིས་	PART
གདབ་	གདབ་	NO_POS
། །		PUNCT
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
འི་	གི་	PART
མན་ངག་	མན་ངག་	NOUN
གིས་	གིས་	PART
འོད་གསལ་	འོད་གསལ་	NOUN
ལམ་	གམ་	PART
དུ་	ལ་	PART
བྱེད་པ་	བྱེད་པ་	VERB
བརྟེན་པ་	བརྟེན་པ་	VERB
ནི་	ནི་	NO_POS
།		PUNCT
བླ་མ་	བླ་མ་	NOUN
ས་	གིས་	PART
ཟུར་ཙམ་	ཟུར་ཙམ་	NO_POS
བསྟན་	བསྟན་	VERB
ལ་	ལ་	PART
།		PUNCT
རྒྱས་པ་	རྒྱས་པ་	VERB
ར་	ལ་	PART
དུས་བཞི་	དུས་བཞི་	NO_POS
མཉམ་	མཉམ་	VERB
སྦྱོར་	སྦྱོར་	VERB
གྱི་	གི་	PART
དུས་ཤེས་པ་	དུས་ཤེས་པ་	NO_POS
ར་	ལ་	PART
བྱ་	བྱ་	VERB
།		PUNCT
བག་ཆགས་	བག་ཆགས་	NOUN
སྦྱང་	སྦྱང་	VERB
ཞིང་	ཅིང་	PART
ཞེན་པ་	ཞེན་པ་	VERB
བཅད་པ་	བཅད་པ་	VERB
བསམ་གཏན་	བསམ་གཏན་	NOUN
གྱི་	གི་	PART
ཐུན་	ཐུན་	NOUN
ནི་	ནི་	NO_POS
།		PUNCT
ཡོད་པ་	ཡོད་པ་	VERB
ཚད་	ཚད་	NOUN
དུ་	ལ་	PART
མི་	མི་	PART
སྤང་	སྤང་	VERB
།		PUNCT
མེད་པ་	མེད་པ་	VERB
ཐད་	ཐད་	NOUN
དུ་	ལ་	PART
མི་	མི་	PART
བཙལ་	བཙལ་	NO_POS
།		PUNCT
ཡོད་པ་	ཡོད་པ་	VERB
ལ་	ལ་	PART
མངོན་པ་	མངོན་པ་	OTHER
ཞེན་པ་	ཞེན་པ་	VERB
ར་	ལ་	PART
མི་	མི་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
།		PUNCT
དེ་ཡང་	དེ་ཡང་	ADV
འདས་པ་	འདས་པ་	VERB
འི་	གི་	PART
རྗེས་མ་	རྗེས་མ་	NO_POS
བཅད་	བཅད་	VERB
།		PUNCT
མ་འོངས་པ་	མ་འོངས་པ་	OTHER
འི་	གི་	PART
སྔོན་	སྔོན་	ADV
མི་	མི་	PART
བསུ་	བསུ་	NO_POS
།		PUNCT
ད་ལྟ་		
བག་ཆགས་	བག་ཆགས་	NOUN
གཉེན་པོ་	གཉེན་པོ་	NOUN
དང་	དང་	NO_POS
བཅས་པ་	བཅས་པ་	VERB
རྒྱུད་	རྒྱུད་	NOUN
ལ་མ་	ལ་མ་	NO_POS
བརྟེན་པ་	བརྟེན་པ་	VERB
ས་	གིས་	PART
།		PUNCT
སྣང་བ་	སྣང་བ་	VERB
སྣང་བ་	སྣང་བ་	VERB
ན་	ནས་	PART
གྲོལ་བ་	གྲོལ་བ་	VERB
ས་	གིས་	PART
བར་དོ་	བར་དོ་	NOUN
དངོས་པོ་	དངོས་པོ་	NOUN
ར་	ལ་	PART
འཛིན་པ་	འཛིན་པ་	VERB
རང་ས་	རང་ས་	OTHER
ར་	ལ་	PART
དག་	དག་	DET
།		PUNCT
དེ་ཡང་	དེ་ཡང་	ADV
སྣང་བ་	སྣང་བ་	VERB
ཉིད་	ཉིད་	DET
སྣང་	སྣང་	VERB
ཐོག་	ཐོག་	NOUN
ཏུ་	ལ་	PART
གྲོལ་བ་	གྲོལ་བ་	VERB
ས་	གིས་	PART
བྱེའུ་	བྱེའུ་	NOUN
ཁྲ་	ཁྲ་	NOUN
ས་	གིས་	PART
ཁྱེར་བ་	ཁྱེར་བ་	VERB
ལྟ་བུ་	ལྟ་བུ་	NOUN
འབྱུང་	འབྱུང་	VERB
ངོ་	གོ་	PART
། །		PUNCT
འགྱུ་བ་	འགྱུ་བ་	VERB
འགྱུས་	འགྱུས་	NO_POS
ཐོག་	ཐོག་	NOUN
དུ་	ལ་	PART
གྲོལ་བ་	གྲོལ་བ་	VERB
ས་	གིས་	PART
བར་སྣང་	བར་སྣང་	NOUN
གི་	གི་	PART
སེ་རུ་	སེ་རུ་	NO_POS
ལྟ་བུ་	ལྟ་བུ་	NOUN
འོ་	གོ་	PART
། །		PUNCT
སྣང་	སྣང་	VERB
ཤེ་	ཤེ་	VERB
གཉིས་	གཉིས་	NUM
མེད་	མེད་	VERB
དུ་	ལ་	PART
གྲོལ་བ་	གྲོལ་བ་	VERB
ས་	གིས་	PART
།		PUNCT
ཆུ་བོ་	ཆུ་བོ་	NOUN
ལ་	ལ་	PART
ཆུ་བོ་	ཆུ་བོ་	NOUN
ཐིམ་པ་	ཐིམ་པ་	VERB
ལྟ་བུ་	ལྟ་བུ་	NOUN
འོ་	གོ་	PART
། །		PUNCT
དེ་	སྟེ་	PART
ནི་	ནི་	NO_POS
བག་ཆགས་	བག་ཆགས་	NOUN
འཁྲུལ་པ་	འཁྲུལ་པ་	NO_POS
འི་	གི་	PART
ཡུལ་	ཡུལ་	NOUN
འདས་པ་	འདས་པ་	VERB
ས་	གིས་	PART
།		PUNCT
བདག་	བདག་	PRON
ཏུ་	ལ་	PART
ལྟ་བ་	ལྟ་བ་	VERB
འི་	གི་	PART
ཞེན་པ་	ཞེན་པ་	VERB
བཅད་པ་	བཅད་པ་	VERB
འོ་	གོ་	PART
།		PUNCT
ཀློང་	ཀློང་	NOUN
དྲུག་པ་	དྲུག་པ་	NUM
ལ་	ལ་	ADP
ས་	གིས་	PART
།		PUNCT
སྐྱེས་བུ་	སྐྱེས་བུ་	NOUN
གང་ཞིག་	གང་ཞིག་	NO_POS
